dataset_record_id,tweet_id,tweet_url,text_original
record:33ae00ba8e08af1625688294cd88effbc4075ebd2655220f1d6f810b18fc7737,627099040191221760,https://twitter.com/dtptraffic/status/627099040191221760,Traffic Alert तालकटोरा स्टेडियम में आज 6 PM से 10 PM तक कार्यक्रम चलेगा जिसके कारण शंकर रोड व पार्क स्ट्रीट पर यातायात ज्यादा रहेगा|
record:33dd644d19909f327e82a3995db734c805846033ebe1b8f6306a98ef5e5954d0,897006099026632704,https://twitter.com/dtptraffic/status/897006099026632704,Traffic Alert जन्माष्टमी पर्व के अवसर पर राजाधीर सेन मार्ग पर राधाकृष्णा मन्दिर से संत नगर जाने वाले Carriageway को बंद कर दिया है| 2/1
record:33e5d33f299c2c12125b9914e1dbb39ec66c2a7e29a3aaa711ce1efd1d58bdfe,989204239342751744,https://twitter.com/dtptraffic/status/989204239342751744,Traffic Alert कुतुब मीनार के पास Foot Over Bridge का काम चल रहा है जिसके कारण आज रात 12 बजे से सुबह 5 बजे तक लाडो सराय से 100 फूटा जाने वाला मार्ग बंद रहेगा|
record:34374bd474ece22f80758272a235df39a8e2d2ed9f429c33546ef94ab239e1b9,1068397302824517632,https://twitter.com/dtptraffic/status/1068397302824517632,"Traffic Alert अखिल भारतीय किसान संघर्ष समन्वय समिति मार्च अब संसद मार्ग पहुच चुका है रामलीला मैदान ,जवाहरलाल नेहरु मार्ग ,रणजीत सिंह फ्लाईओवर ,बाराखंबा चौक टॉलस्टॉय मार्ग,कस्तूरबा गांधी मार्ग ,टॉलस्टॉय मार्ग-जनपथ क्रासिंग ,जंतर मंतर T-Point पर यातायात अब सामान्य है |"
record:3442f1ecce97b93f392ce65d0b34340ed034f92b995fb017a6b81ccb21a177df,771565151036190720,https://twitter.com/dtptraffic/status/771565151036190720,1/2 Traffic Alert- रिंग रोड पर नारायणा फ्लाईओवर से धौला कुआँ की तरफ जाने वाले मार्ग मे नारायणा फ्लाईओवर से उतरते ही सड़क धंस गई हैं ...
record:344fc89fccef86c8f35db1e7083f267ae4d54d5b848b1be623574712ee76e1f1,903573483463917569,https://twitter.com/dtptraffic/status/903573483463917569,Traffic Alert १/२ DND से कोंडली व गाजीपुर खत्ता जाने वाले मार्ग में कई गाड़ियाँ कूड़े के ढेर में धंस गई हैं ...
record:3477ed9729c507c4064b1134afd1257aafcda3f76708fd7fb449ded903eaea3d,1034354010478858243,https://twitter.com/dtptraffic/status/1034354010478858243,Traffic Alert कैप्टेन गौड़ मार्ग पर ओखला मंडी के गेट नंबर 1 और 2 के बीच जलभराव व सीवर पाइप लाइन से जल रिसाव के कारण यातायात प्रभावित है!
record:347af658e8b22ab0f9f9421b3aad7b6eb451e2edfb5f4e89f408c034b7f26aef,1071338201812365312,https://twitter.com/dtptraffic/status/1071338201812365312,Traffic Alert बीकानेर हाउस में क्रिसमस बाजार लगा हैं जिसके कारण पंडारा रोड पर यातायात बाधित हैं| कृपया इस मार्ग के प्रयोग से बचें|
record:347ec6a7afa5ce71b79f28566bdb3fd4bec8d8e154bea56cda36e23cf02ac96a,610809736695418880,https://twitter.com/dtptraffic/status/610809736695418880,"Traffic Alert हौज खास मेट्रो स्टेशन के पास 6/7 फीट गहरा रोड धंसने के कारण यातायात प्रभावित रहेगा, असुविधा के लिए खेद है |"
record:349115ef1b3d9afa15db552548a9432eff6a6ddb722a4ac703bee7257590e89c,1124176885951242240,https://twitter.com/dtptraffic/status/1124176885951242240,"Traffic Alert शास्त्री पार्क और सीलम पुर फ्लाईओवर पर PWD का काम चल रहा है, जिस कारण यातायात प्रभावित है Iकृप्या गाजियाबाद से दिल्ली आने के लिए आनंद विहार से हो कर आये I"
record:3496c0dddadb02aba3e6323d959d1f687cc23f79fea0e650ca61e7844bf4cda3,877744620045615104,https://twitter.com/dtptraffic/status/877744620045615104,Traffic Alert IGNOU रोड पर MB रोड से Zebra Cut जाने वाले मार्ग में PWD ने गड्ढे खोद रखे हैं जिससे यातायात प्रभावित है I
record:34b6ef8d9c3f2990e2f25c77007fe531ae10bc30ef15453c47d71217edebe2f3,1113006786825478144,https://twitter.com/dtptraffic/status/1113006786825478144,Traffic Alert निगम बोध घाट से राजघाट जाने वाले मार्ग पर हनुमान मंदिर फ्लाईओवर के पास DTC बस में आग लगने के कारण यातायात बाधित है| वैकल्पिक मार्ग का उपयोग करे|
record:34f4a42acab34d8a09b29b6db4dcb73dc36ff1e036ea90189e153d3175549dc3,547019854730231809,https://twitter.com/dtptraffic/status/547019854730231809,"Traffic Alert अशोका रोड, फिरोजशाह रोड और कनाट प्लेस पर यातायात ज्यादा है I"
record:35224e4497a51b88e36014ca481678ed54c329ab36ecd68190160877e6a6e01a,1073881294013108224,https://twitter.com/dtptraffic/status/1073881294013108224,Traffic Alert RTR से एयरपोर्ट जाने वाले मार्ग में RTR flyover के नीचे DJB का काम चल रहा है यातायात प्रभावित है|
record:35340d511f907da62b706b455c132e199888e77b39b7b615f02123b45e013d87,855627492828340225,https://twitter.com/dtptraffic/status/855627492828340225,Traffic Alert बर्फ खाना चौक पर MCD का रोड रिपेयरिंग का काम चल रहा है जिसके कारण खन्ना मार्किट से बर्फ खाना जाने वाले सराय फूस रोड पर अगले1/2
record:35f0c395f27507dac3853608ffd572bde952c5d5c41de41801e3468d2f7ff566,867596142774595584,https://twitter.com/dtptraffic/status/867596142774595584,Traffic Alert साकेत कोर्ट के पास पेड़ गिर जाने के कारण यातायात प्रभावित है I यातायात को J ब्लाक साकेत की तरफ डाइवर्ट किया गया है I
record:367e599c415bdaf5bf5567efb68a98886d3bd284c41b72cbdbdeaa11a5fa6222,977393816419422208,https://twitter.com/dtptraffic/status/977393816419422208,Traffic Alert आगरा नहर पर 2 ट्रक ख़राब होने के कारण फरीदाबाद से कालिंदी कुंज जाने वाले मार्ग में यातायात ज्यादा रहेगा |
record:3696bcecdf7f0c94b968a4eb99a70c2b8ebad948f01cd5fcc247044bdb14703b,894444117777727488,https://twitter.com/dtptraffic/status/894444117777727488,"Traffic Alert आई.टी.ओ से लक्ष्मी नगर जाने वाले मार्ग पर दिल्ली सचिवालय बस स्टाप के पास एक ऊँट मरा पड़ा है,जिस कारण से यातायात बाधित हैI"
record:36c536ca5661d63455668dbf9e662f836624614795009388e4914687db6ff40a,955267638711726080,https://twitter.com/dtptraffic/status/955267638711726080,"Traffic Alert लाजपत नगर से मूलचंद जाने वाले मार्ग में IGL गैस कंपनी वालो ने खुदाई कर रखी है, जिसके कारण यातायात ज्यादा रहेगा|"
record:36cb70fbe2af2d2f0692d6566f9fcf222f347bf91dd4b261a56b25a84149b534,931488159531012096,https://twitter.com/dtptraffic/status/931488159531012096,"Traffic Alert IIT से नेहरू प्लेस , चिराग दिल्ली के पास एक पर्यटक बस ख़राब हो गयी है , ट्रैफिक हैवी है कृप्या इस मार्ग से बचे !"
record:36fd81a4218f2cb7a7759fd15a5a3adfc40c181334a7e04d6c1a5385a50aa714,1048517753013825537,https://twitter.com/dtptraffic/status/1048517753013825537,"Traffic Alert तैमूर नगर में धरना प्रदर्शन के कारण दोपहर 1बजे से शाम 7 बजे तक नीचे दिए गये मार्गो पर यातायात में बदलाव किया गया है I 1. महारानी बाग़ से सी वी रमन मार्ग की बजाए मथुरा रोड से जायेगेI 2.माता मंदिर T- Point,सी वी रमन मार्ग से महारानी बाग यातायात बंद रहेगा I"
record:371d349499416091aa9689d0ff87f8a9c9b55655d23f8df2e4feef89d6971e5d,1023089127078735872,https://twitter.com/dtptraffic/status/1023089127078735872,Traffic Alert मेहरौली बदरपुर रोड पर बत्रा हॉस्पिटल के पास पानी की समस्या को लेकर लोग प्रदर्शन कर रहे हैं जिससे दोनों मार्गों पर यातायात बाधित हैं| कृपया इस मार्ग के प्रयोग से बचें|
record:37586ee4c1d159510093618bab492abf0a8bb627e5c27195ac22a80e2523ab2a,572222658206699521,https://twitter.com/dtptraffic/status/572222658206699521,"TRAFFIC ALERT प्रेस एंक्लेव रोड साकेत नियर PSRI हॉस्पिटल के पास ऐक पेड़ गिर गया हैं| जिससे यातायात प्रभावित हैं,असुविधा के लिए खेद हैं|"
record:376fed02537f83d538bbd800a5c3cf6a77f9b6418166cae341e15402eacb718f,852386303480020992,https://twitter.com/dtptraffic/status/852386303480020992,Traffic Alert वैसाखी के कार्यक्रम की वजह से RML से गोल डाकखाना तक यतायात ज्यादा है | कनॉट प्लेस की तरफ जाने वाले वाहन चालक 1/2
record:37c7dfbd3390b38e5e16abb135ec70569ce7e31a24209be5390083d9d405f33a,573056364974456834,https://twitter.com/dtptraffic/status/573056364974456834,Traffic Alert Main M.B. Road पर PWD ने काम किया था वहां पर सीवर ओवरफ्लो कर रहा है जिसकी वजह से ट्रैफिक बाधित है I
record:3851c00420ea32cc9e0bf27ee89911748f1d34ddb5e96d3d734dce6ee205e915,829192216807477248,https://twitter.com/dtptraffic/status/829192216807477248,Traffic Alert आजाद पुर से फिल्मिस्तान जाने वाले मार्ग में पानी की पाइपलाइन फट जाने के कारण यातायात बाधित हैIकृपया इस मार्ग के प्रयोग से बचें
record:3884e1fb790d338755f81fdf44d40ec9aab9de2953fad611d22e16a5de80cf41,586410652865957888,https://twitter.com/dtptraffic/status/586410652865957888,Traffic Alert देवली मोड़ पर DJB ने पानी की पाइप को ठीक करके कल जो गड्ढा भर दिया था वहां पर आज दोबारा पानी निकल... http://fb.me/3KYIKBWqQ
record:39d589183358299cccd8693e6dc1561d09f7c037e8ce5f7471b6574b65251777,1076801744007385090,https://twitter.com/dtptraffic/status/1076801744007385090,Traffic Alert क़ुतुब मीनार पर ज्यादा Tourist आने के कारण पार्किंग फुल हो गई है जिस कारण हौज़ खास से क़ुतुब मीनार की ओर जाते हुए अरविंदो मार्ग पर यातायात बाधित हैI
record:3ad2b13fa47cef23bc3577208b728dfa56375f2a4b4b93b95437ae2642cafd69,619654423585931265,https://twitter.com/dtptraffic/status/619654423585931265,Traffic Alert नारायणा से धौला कुआँ जाने वाले मार्ग में यातायात अब सामान्य है |
record:3b400cea0bd5b731536938aac5946fedc3dc6d154cec143f1d7f91acd43b729e,1110779132772843520,https://twitter.com/dtptraffic/status/1110779132772843520,Traffic Alert खानपुर से लाडो सराय जाने वाले मार्ग पर दिल्ली जल बोर्ड वाले काम कर रहे हैं जिसके कारण यातायात बाधित हैI
record:3b52582053a93ce8240deef56de474da7900a84d11cfc8699fd6c6b76787c4df,1008196396946677761,https://twitter.com/dtptraffic/status/1008196396946677761,Traffic Alert बंगला साहिब गुरुद्वारे और रकाबगंज गुरुद्वारे पर गुरुपर्व का प्रोग्राम चल रहा है Iजिस कारण बाबा खडग सिंह मार्ग और अशोक रोड पर यातायात बाधित है I कृप्या इन मार्गो के प्रयोग से बचे I
record:3c4163cec4d8d49d379f3db98bf4a712e04af18785ebd49bf4c89b21a6ee96ef,1073889707220656133,https://twitter.com/dtptraffic/status/1073889707220656133,Traffic Alert लाल किला से फाउंटेन चौक जाने वाले मार्ग में दिल्ली जल बोर्ड का काम चल रहा है| जिसके कारण श्यामा प्रसाद मुखेर्जी मार्ग और नेताजी सुभाष मार्ग से ISBT कश्मीरी गेट (both carriageways ) यातायत बाधित है|
record:3c41a4753f5b289dc4b9879e10697dc55181aaebfa0678db162788755bb295df,1035464570998087680,https://twitter.com/dtptraffic/status/1035464570998087680,Traffic Alert गोल मेथी R/A से मोती लाल नेहरु प्लेस तक धरना प्रदर्शन के कारण रोड यातायात के लिए बंद है!
record:3cb80f7794d82b30ff132bd91fa1579090a361ab1537e05270b22a3066fd87b7,541086424775540736,https://twitter.com/dtptraffic/status/541086424775540736,Traffic Alert आउटर रिंग रोड पर सवित्रि सिनेमा (ग्रेटर कैलाश) की तरफ जाने मुड़ते ही एक सीवर धंस गया है | असुविधा के लिए खेद है |
record:3d6493be497be004e5e24e17b10fe58efbf83b2e4685d28b6c81342580e96420,825314107796512769,https://twitter.com/dtptraffic/status/825314107796512769,Traffic Alert 1/2 लाल किले पर भारत पर्व मनाया जा रहा हैं जिसकी वजह से दिल्ली गेट से पुरानी दिल्ली जाने वाली बसें रिंग रोड...
record:3dbc9bb6c08016a9da9b7451e9294045856d58eb2969ce55d12d40a0ca82b75f,1024156961955184640,https://twitter.com/dtptraffic/status/1024156961955184640,Traffic Alert आर.के. आश्रम मार्ग मेट्रो स्टेशन के पास पंचकुइंया रोड पर कनाट प्लेस की तरफ जाते हुए रोड में एक 15-20 फूट का गड्ढा हो गया हैं जिससे यातायात प्रभावित हैं |
record:3dcf43b1a20d059750f594b23f5988f852bde663f3c580cd75b625c91b6daf8c,1077110709245394944,https://twitter.com/dtptraffic/status/1077110709245394944,"Traffic Alert दिगम्बर जैन मंदिर, लाल किला से एक धार्मिक शोभायात्रा चली है जो फव्वारा चौक- खारी बावली -चांदनी चौक से होती हुई पहाड़ी धीरज जाएगी |इसलिए इन मार्गो के प्रयोग से बचें |"
record:3e4ebdbf842687113a13ce7617dbee1e586bf6bb06db2fb6dfc57894cf86d0c4,580368752409112579,https://twitter.com/dtptraffic/status/580368752409112579,"Traffic Alert पंचशील मार्ग पर दिल्ली जल बोर्ड और दिल्ली मेट्रो का काम चल रहा था वह अब खत्म हो गया है, यातायात सामान्य ‍है|"
record:3f19660301c47e4052db0ac667e1e2ec111d9b5c6facbef4ff2cefeb7381fcfa,1097367667336335362,https://twitter.com/dtptraffic/status/1097367667336335362,Traffic Alert गुरुग्राम से महरौली से जाने वाले मार्ग में CDR चौक के पास जो रोड धस गई थी उसकी मरम्मत कर दी गई है यातायात अब सामान्य है | pic.twitter.com/057SFajHk2
record:3f8f963a8c0b38aa0c5e62b58ac334b08ff4c61a1651ff807172e54d76e1b10d,557129654545678336,https://twitter.com/dtptraffic/status/557129654545678336,Traffic Alert लोकल काउंसलर की माता जी का देहांत हो गया हैं जिससे एम् बी रोड खानपुर पर यातायात ज्यादा रहेगा | असुविधा के लिए खेद हैं|
record:3fc8d189b69eca06ff39eff51612c26e1f3a2e61daef4faa0d0df6b980ec2ad8,1114563446329237507,https://twitter.com/dtptraffic/status/1114563446329237507,Traffic Alert प्रताप नगर मेट्रो स्टेशन से आजाद मार्किट जाने वाले मार्ग में PWD आज रात 11 बजे से काम करेगी| जिसके कारण यातायात बाधित रहेगा|
record:3fd044582626ed82fc7ff6cf04e4e081d58b8b3bb4cc7cac45160fc75516c898,1052942739027968007,https://twitter.com/dtptraffic/status/1052942739027968007,Traffic Alert CR पार्क में दुर्गा पूजा होने के कारण विपिन चन्द्र पाल मार्ग और सावित्री सिनेमा रोड पर यातायात प्रभावित है|
record:406fd55350c47c4f072aa87de7917a455394ac4f02c45aabd885be5ba3e30c31,1034290277207298048,https://twitter.com/dtptraffic/status/1034290277207298048,Traffic Alert मोती बाग फ्लाईओवर के नीचे दोनों तरफ जलभराव के कारण यातायात प्रभवित है!
record:40b55dc41dad1a3dc494c7c4479955fdda66ca40cd93349a5719c9a717357043,771895411858608128,https://twitter.com/dtptraffic/status/771895411858608128,"Traffic Alert- रिंग रोड पर नारायणा फ्लाईओवर से धौला कुआँ की तरफ जाने वाले मार्ग मे नारायणा फ्लाईओवर से उतरते ही जो सड़क धंस गई थी, 1/2"
record:40ed001df574cfbc5f075bdf22005531133fa70c68ffd7fbe0889afa6b4c4fe1,881446647766564864,https://twitter.com/dtptraffic/status/881446647766564864,Traffic Alert मथुरा रोड /शेर शाह रोड क्रोसिंग पर मथुरा रोड से CXC Gun जाने वाले मार्ग में एक पेड़ गिर गया है जिसकी वजह से यातायात ज्यादा1/2
record:40f285b449a09595e5e7ed24033323746bc2ff87e22b44c57526241b5565a87b,1068369975948259328,https://twitter.com/dtptraffic/status/1068369975948259328,Traffic Alert अखिल भारतीय किसान संघर्ष समन्वय समिति मार्च जो अभी रामलीला मैदान से चला है जो अभी जवाहर लाल नेहरू मार्ग पर है जिसमें 7000 से 8000 लोग शामिल हैं | यातायात प्रभावित है |
record:41eaa7ac25b2b28e6d54e1d92219e10f9a82a1e5989238a1f0b7a9357bb0c078,836879150640156673,https://twitter.com/dtptraffic/status/836879150640156673,Traffic Alert ITO चौक से लक्ष्मी नगर जाने के लिए बसों को दिल्ली गेट की तरफ से डाइवर्ट किया गया है I
record:4273d8c28afcd068edec8ab2430717171e23ed215a244aabad69859d7f978131,1097739094359138304,https://twitter.com/dtptraffic/status/1097739094359138304,"Traffic Alert महाराष्ट्र भवन दिल्ली से छत्रपति शिवाजी महाराज का जुलूस चलेगा जो माधवराव स्सिन्डिया मार्ग-जसवंत सिंह मार्ग से होकर राजेंदर प्रसाद रोड तक जायेगा,जिसके कारण इन मार्गों पर यातायात प्रभावित रहेगाI"
record:42792c78ddb7df8902838124b6c589e3838d1b767047c667aa4ffa5a468641e1,1050652884121997313,https://twitter.com/dtptraffic/status/1050652884121997313,Traffic Alert CDR चौक से महरोली मेट्रो स्टेशन जाने वाली सर्विस लेन में मरम्मत का काम चल रहा हैI जिस कारण यातायात बाधित हैI
record:4280eb3b0b03f33742931d75ad082789f68f58a181ec6b1f7b0f7505c13f4a51,1123918692474028033,https://twitter.com/dtptraffic/status/1123918692474028033,"Traffic Alert M.B रोड से महरौली जाने वाले मार्ग पर खानपुर के पास 1 पेड़ गिर गया है, जिस कारण यातायात बाधित हैI"
record:42b2318749302976ebbd0defc3af34949b60673fd2ce374cd7c0422d091b63b8,1073817516584116224,https://twitter.com/dtptraffic/status/1073817516584116224,"Traffic Alert 10 अशोका रोड से (12 PM) बाइक रैली निकलेगी जो 10 अशोका रोड से जनपथ, CP प्लेस और वापिस 10 अशोका रोड आएगी|"
record:42c2b332ed61cbcfd3d80041ad066662e55275cf28a4a3f316fc2676d1e203e5,846690403130716160,https://twitter.com/dtptraffic/status/846690403130716160,"PART1/3....Traffic Alert बर्फ खाना चौक पर MCD का रोड रिपेयरिंग का काम15 दिन तक चलेगा,जिसके कारण खन्ना मार्किट से बर्फ खाना जाने वाले सराय"
record:42e74c3e25ec66a8190fc1f27b310a968447d3f0bac14c0acac2b62df3e106c1,1077478571134853120,https://twitter.com/dtptraffic/status/1077478571134853120,Traffic Alert प्रेस एन्क्लेव रोड सेलेक्ट सिटी मॉल की पार्किंग फुल हो गयी हैIजिस कारण यातायात बाधित हैI इस मार्ग के प्रयोग से बचेI
record:42e8437f7c5e14ab1431e9fa46122acd7ac3bea5d254ae4995ded4daf6957355,1070623402757517312,https://twitter.com/dtptraffic/status/1070623402757517312,Traffic Alert अकबर रोड गोल चक्कर से इंडिया गेट की तरफ जाने वाले मार्ग में सीवर पाइप लाइन के रिसाव के कारण यातायात प्रभावित हैI
record:4387446d33c84603d238c67adeab7124ad909ad5efda1e51edf168597c0b8889,996553495820910592,https://twitter.com/dtptraffic/status/996553495820910592,Traffic Alert Britannia Chowk से हरियाणा मैत्री भवन जाने वाले मार्ग में शकूरबस्ती के सामने एक बड़ा पेड़ गिर गया है |
record:43a3646d1632e04402c6348945c795ad1675f6b76fcfa74d4ab4d52a1e21107e,1022706503201898496,https://twitter.com/dtptraffic/status/1022706503201898496,"Traffic Alert बदरपुर रेलवे अंडरपास ,आली गाँव रेड लाइट , I P फ्लाईओवर के नीचे ,मोदी मिल फ्लाईओवर के नीचे ,जवाहरलाल नेहरु मार्ग पर गुरु नानक चौक के पास , रामलीला मैदान MCD HQ के पास जलभराव के कारण यातायात प्रभावित है |"
record:43f51b641022e1926ef9582d3f11310c5695163a45f3d16cd18d176b53a1288b,1068008730929889280,https://twitter.com/dtptraffic/status/1068008730929889280,Traffic Alert बिजवासन गाँव से Dwarka Link Road की तरफ जाने वाले शाही रोड पर किसान रैली के कारण यातायात प्रभावित है कृपया इस मार्ग के प्रयोग से बचेंI
record:446404355513e5de27daa2512a5d26bf4f30a675a39e462759c79a0e85271d79,938253727147819009,https://twitter.com/dtptraffic/status/938253727147819009,Traffic Alert जंतर मंतर पर प्रदर्शन के कारण पटेल चौक से जंतर मंतर जाने वाले मार्ग को बंद कर दिया गया हैं|
record:446daf785135f4ed18cfa6454f47def8bfaaa3d5474041aa5c52dcf5d89407b4,799498136188256256,https://twitter.com/dtptraffic/status/799498136188256256,Traffic Alert निरंकारी सम्मलेन की वजह से किंग्सवे कैंप चौक से बुराड़ी तक दोनों मार्गों में यातायात प्रभावित रहेगा |
record:44a7efdb4f48d02a8e78941da318e709fc3f78eb556258a9cc42acdd3f40290d,1093729403257978880,https://twitter.com/dtptraffic/status/1093729403257978880,"Traffic Alert जनक सेतु से धौलाकुंआँ जाने वाले मार्ग में स्टेशन रोड, धौलाकुंआँ के पास रोड धंस जाने के कारण यातायात बाधित है I कृपया इस मार्ग के प्रयोग से बचें I"
record:44b0a78315fdc5a316d4337efe34f8e8b7068ef46d8549966397f0da8a1920c8,619835855885176832,https://twitter.com/dtptraffic/status/619835855885176832,Traffic Alert ईस्ट ऑफ़ कैलाश सपना सिनेमा के पास कार पर पेड़ गिरने से यहाँ पर यातायात प्रभावित है | असुविधा के लिए खेद है |
record:44f1645694aa34a0a5ed679dac0c9c5ebf9ef067de5185aeb2c688f9115efc8b,906343424055328769,https://twitter.com/dtptraffic/status/906343424055328769,"Traffic Alert राजपुर रोड परिवहन प्राधिकरण (Transport Authority) के पास एक पेड़ गिर गया है, जिसकी वजह से यातायात प्रभावित हैI"
record:451722bdb7288796054b24b2b4be4712881211bdbf7993953ed957bdeb16532d,1093698032149774336,https://twitter.com/dtptraffic/status/1093698032149774336,Traffic Alert Naraina फ्लाईओवर के रिपेयर का कार्य चल रहा है जिसकी वजह से यहाँ यातायात बाधित है |
record:4522d989608851336e9efc54e9502220ee32050bf4e83b0041d926e022ec4b6c,996554165714210816,https://twitter.com/dtptraffic/status/996554165714210816,Traffic Alert नेहरु प्लेस से संत नगर जाने वाले मार्ग में नेहरु प्लेस बस स्टैंड के सामने एक बड़ा पेड़ गिर गया है |
record:45a471d451e08d7cdc21fb922e3cba93cbfc33df7a87439dc34e2fc827a783e9,1059283806891454464,https://twitter.com/dtptraffic/status/1059283806891454464,Traffic Alert सरिता विहार से कालिंदी कुंज जाने वाले मार्ग में एक ट्रक पलट गया था जिसे हटा दिया गया है |
record:460b9158a2277cded312a6c2dac2854dc1935b62404b8e4e85a9c34c02f749c5,632241412990496769,https://twitter.com/dtptraffic/status/632241412990496769,Traffic Alert आजाद मार्किट चौक पर यातायात अब सामान्य है |
record:4700ebb49739e6fbdd82c686160306a0af8383c4335fd245d7fc1587dbb3841e,571907738890080258,https://twitter.com/dtptraffic/status/571907738890080258,"Traffic Alert जाकिर हुसैन कॉलेज व गुरु नानक चौक पर बरसात का पानी भर गया है, जिसकी वजह से यातायात ज्यादा है I"
record:4710a991f6a6f69cd8dc1e2446619fa9c895a0669c27a01aefabdccd1a1a7fd5,848706400859586563,https://twitter.com/dtptraffic/status/848706400859586563,"Traffic Alert बर्फ खाना चौक पर MCD का रोड रिपेयरिंग का काम15 दिन तक चलेगा,जिसके कारण खन्ना मार्किट से बर्फ खाना जाने वाले सराय फूस रोड 2/1"
record:483bc1faf3c1103023c69a65cc614f65b0576506286d9e24453b7edabe04e9c2,602695597796302849,https://twitter.com/dtptraffic/status/602695597796302849,Traffic Alert क़माल अताह तुर्क मार्ग और सम्राट होटल गोल चक्कर पर यातायात अब सामान्य है |
record:485e6150cc6aceb4d27e0e78b8bafebda66bf2c7ac40b0246825b37d4e67840f,621953488625516544,https://twitter.com/dtptraffic/status/621953488625516544,Traffic Alert आज शुक्रवार की नमाज़ के कारण मोदीमिल से लाजपत नगर की तरफ जाने वाले यातायात को one-way किया गया है | असुविधा के लिए खेद है |
record:486ee35e64c768483d1e23531c7c970d5fee04247c9feda4db1f56c624846e16,544875651925164033,https://twitter.com/dtptraffic/status/544875651925164033,"Traffic Alert आश्रम चौक पर दिल्ली मेट्रो का काम चल रहा है, जिसके कारण 2 घंटे तक आश्रम चौक पर यातायात ज्यादा रहेगा I"
record:488080177b0a8d9a7d0d07fe523f7d1975e42ab337db8a7eb5612b3980717112,1093368446891356160,https://twitter.com/dtptraffic/status/1093368446891356160,Traffic Alert समालखा T-Point पर धरना प्रदर्शन की वजह से द्वारका से गुरुग्राम (both carriageway) में यातायात प्रभावित है |
record:4888e48a9b79993d5595cfb9cfad4a067a0ca080aebafbdad027dfa58fb99a80,544876520309678080,https://twitter.com/dtptraffic/status/544876520309678080,"Traffic Alert DTC बस DL1PC 7605 मिन्टो रोड आउटर सर्किल पर ख़राब है, जिससे मिन्टो रोड आउटर सर्किल पर यातायात ज्यादा है I"
record:499c3ac9d1900e9b234452cec10d777a12458f5b6de114b93b006e01b7bf6934,1052201601794863104,https://twitter.com/dtptraffic/status/1052201601794863104,Traffic Alert मोती बाग से धौला कुआँ जाने वाले मार्ग में पॉवर हाउस (धौला कुआँ) के पास एक कार में आग लग गई है | जिसके कारण यातायात बाधित है|
record:49b25bb4e1b9a5cfce5c3c430eb6d56137efa7c555dc887d0449ba5b2fe065a7,1083831424539475968,https://twitter.com/dtptraffic/status/1083831424539475968,Traffic Alert गुरुग्राम से धौला कुआँ जाने वाले मार्ग में महिपाल पुर के पास जहा अंडरपास बन रहा है वहा पर रोड धंस गया है जिसे रिपेयर कर रहे है जिसकी वजह यहाँ यातायात बाधित है |
record:49d2bd5d6f48c608fd9fcd6a1b87c3e17b8b0d074b4e268455a594f9c33ef18b,939063039613050880,https://twitter.com/dtptraffic/status/939063039613050880,Traffic Alert वजीराबाद ब्रिज पर ट्रक ख़राब होने के कारण ट्रैफिक को डाइवर्ट किया हुआ है जिससे ISBT से शास्त्री पार्क मार्ग पर यातायात हैवी चल रहा है|
record:4a16c096a8433fb725bb67c3e2c11576dd1ed2450165ec80a7dbdd1796bce365,939449042710380549,https://twitter.com/dtptraffic/status/939449042710380549,Traffic Alert बूटा सिंह गोल चक्कर पर रोड धंस गई है जिसके कारण बूटा सिंह गोल चक्कर से रफी मार्ग की तरफ जाने वाला यातायात बाधित है|
record:4a51441c42d7d549a651c33a9e59d6fa5d8a8b35cf8c3604ad52bd21e74f4967,1093776397036711938,https://twitter.com/dtptraffic/status/1093776397036711938,Traffic Alert आनंद पर्वत में गली नंबर 10 के सामने सीवर का पानी रोड पर आ रहा है I जिस कारण यातायात बाधित हैI
record:4a61d98d86f08b5e5b90261f7dffc7e679d21867df666911d39fc30033a4251a,903283937778077697,https://twitter.com/dtptraffic/status/903283937778077697,Traffic Alert वेंकटेश्वर कॉलेज के पास रोड धँस गयी है जिसके कारण बेनितो जुआरेज मार्ग से रिंग रोड की तरफ जाने वाले मार्ग को बंद कर दिया गया है
record:4a6c69c682a74ae72102f58ca8f82f8543cc7605338f4b82b8cb0f681e70e283,850945733842747394,https://twitter.com/dtptraffic/status/850945733842747394,"Traffic Alert जैन समाज की शोभायात्रा जो मोडल बस्ती फिल्मिस्तान से शुरु होकर फिल्मिस्तान,बारा टूटी,सदर बाजार, क़ुतुब रोड, लाहोरी गेट,..."
record:4a7159f500db15800f3067256dc70eaef0a212abb67bb4e08b55b71106174cb2,561010745157365761,https://twitter.com/dtptraffic/status/561010745157365761,Traffic Alert दिल्ली गेट (नजफगढ़) से नांगलोई की तरफ जाने वाले मार्ग पर मेट्रो का काम चल रहा है जिसके कारण दिल्ली... http://fb.me/1s2P6Or6N
record:4a83c1cebbd9d0f616b2eab8c26efbf9b5d1ab0112eb6e574540865876af788c,1068372481038118913,https://twitter.com/dtptraffic/status/1068372481038118913,Traffic Alert अखिल भारतीय किसान संघर्ष समन्वय समिति मार्च अभी रणजीत सिंह फ्लाईओवर पर है | जिसमें 7000 से 8000 लोग शामिल हैं | यहाँ पर यातायात प्रभावित है |
